person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_probability,risk_band
30,125000,MORTGAGE,14.0,VENTURE,C,7000,10.99,0,0.06,N,7,0.030892981,Low
28,125000,MORTGAGE,12.0,PERSONAL,A,30000,7.51,0,0.24,N,5,0.0233225,Low
30,21600,RENT,1.0,PERSONAL,B,1500,11.71,1,0.07,N,9,0.2226918,Medium
31,125000,OWN,5.0,MEDICAL,A,30000,7.51,0,0.24,N,9,0.002388035,Low
30,21600,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.72,0,0.07,Y,8,0.22682934,Medium
32,125000,MORTGAGE,3.0,VENTURE,B,21000,11.71,0,0.17,N,10,0.007030632,Low
28,22968,RENT,4.0,MEDICAL,A,1500,6.03,0,0.07,N,7,0.08069049,Low
29,125000,MORTGAGE,4.0,MEDICAL,C,24000,13.49,0,0.19,N,7,0.100886755,Low
31,24000,RENT,0.0,HOMEIMPROVEMENT,B,1500,11.86,1,0.06,N,10,0.786373,High
34,125000,MORTGAGE,0.0,MEDICAL,B,9175,10.99,0,0.07,N,5,0.06060775,Low
33,125000,MORTGAGE,17.0,MEDICAL,B,8800,10.59,0,0.07,N,7,0.052826915,Low
27,125000,MORTGAGE,11.0,MEDICAL,B,30000,10.99,0,0.24,N,10,0.06878776,Low
28,24840,RENT,2.0,EDUCATION,A,1500,8.0,1,0.06,N,5,0.09095869,Low
31,125000,MORTGAGE,5.0,MEDICAL,B,18000,11.99,0,0.14,N,7,0.046441264,Low
28,125000,MORTGAGE,0.0,VENTURE,A,7500,7.49,0,0.06,N,7,0.0026507857,Low
33,125000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10975,6.99,0,0.09,N,9,0.010762654,Low
29,26000,RENT,2.0,VENTURE,C,1500,12.99,0,0.06,Y,6,0.16371469,Low
30,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,30000,15.62,1,0.27,Y,8,0.92993045,High
30,53000,RENT,7.0,PERSONAL,B,15000,10.62,0,0.28,N,8,0.09571067,Low
31,48000,RENT,12.0,DEBTCONSOLIDATION,D,15000,15.21,1,0.31,Y,5,0.9952192,High
30,125000,MORTGAGE,14.0,HOMEIMPROVEMENT,C,25000,13.8,0,0.2,N,6,0.047310308,Low
29,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.08,N,10,0.008503633,Low
29,125000,MORTGAGE,13.0,EDUCATION,A,14400,5.79,0,0.12,N,10,0.006159714,Low
28,54996,RENT,8.0,PERSONAL,D,15000,14.09,0,0.27,Y,9,0.40279627,Medium
27,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,24000,6.91,0,0.19,N,8,0.020703506,Low
32,54996,RENT,4.0,VENTURE,A,15000,6.54,0,0.27,N,5,0.008049741,Low
29,125000,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.1,N,7,0.0068176105,Low
31,125000,MORTGAGE,2.0,PERSONAL,B,25000,10.75,0,0.2,N,7,0.04051289,Low
29,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.35,0,0.08,Y,9,0.06345559,Low
32,125000,MORTGAGE,2.0,PERSONAL,B,20000,11.12,0,0.16,N,9,0.036014546,Low
35,125000,MORTGAGE,8.0,VENTURE,A,17000,7.88,0,0.14,N,6,0.002061002,Low
28,125000,OWN,4.0,PERSONAL,A,10000,7.51,0,0.08,N,8,0.0010952161,Low
27,55000,RENT,4.0,VENTURE,B,15000,12.42,0,0.27,N,10,0.018331045,Low
28,113000,MORTGAGE,1.0,PERSONAL,F,13200,18.67,1,0.12,N,10,0.4142185,Medium
33,125000,MORTGAGE,2.0,MEDICAL,A,20000,7.88,0,0.16,N,5,0.021236299,Low
28,55000,RENT,3.0,HOMEIMPROVEMENT,E,15000,17.06,0,0.27,Y,5,0.41814727,Medium
27,125000,MORTGAGE,2.0,EDUCATION,A,8000,6.76,0,0.06,N,10,0.008619886,Low
29,125000,MORTGAGE,2.0,MEDICAL,C,3500,13.98,0,0.03,N,8,0.05116447,Low
28,24000,OWN,4.0,VENTURE,A,3000,6.91,0,0.13,N,5,0.0002831233,Low
29,125000,MORTGAGE,12.0,PERSONAL,B,25000,10.62,0,0.2,N,8,0.053181414,Low
27,24000,OWN,0.0,VENTURE,A,8500,5.42,0,0.35,N,6,0.0014675843,Low
30,24000,OWN,4.0,PERSONAL,A,6000,5.79,0,0.25,N,9,0.0012756519,Low
29,24000,OWN,11.0,VENTURE,A,10000,5.79,0,0.42,N,7,0.0020264874,Low
28,125000,MORTGAGE,13.0,VENTURE,B,15000,10.25,0,0.12,N,7,0.0038008348,Low
29,96050,MORTGAGE,7.0,MEDICAL,C,15200,13.85,1,0.13,Y,5,0.08524069,Low
30,125000,MORTGAGE,5.0,MEDICAL,A,8000,7.74,0,0.06,N,10,0.015955819,Low
31,125000,MORTGAGE,4.0,VENTURE,B,12500,11.48,0,0.1,N,10,0.0052578715,Low
27,125000,OWN,7.0,PERSONAL,B,13200,11.14,0,0.11,N,8,0.00093241525,Low
28,50000,RENT,4.0,DEBTCONSOLIDATION,D,15000,14.91,1,0.3,N,7,0.8561053,High
31,24000,OWN,4.0,MEDICAL,D,2500,10.99,0,0.1,Y,7,0.007730178,Low
28,125000,MORTGAGE,8.0,EDUCATION,B,8000,11.14,0,0.06,N,10,0.029724296,Low
29,125000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6400,12.87,0,0.05,Y,9,0.04751205,Low
34,125000,MORTGAGE,4.0,MEDICAL,A,12000,8.94,0,0.1,N,9,0.019357994,Low
27,125000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,20000,10.99,0,0.16,Y,5,0.23197116,Medium
28,56496,RENT,0.0,DEBTCONSOLIDATION,C,15000,12.61,0,0.27,N,10,0.1522456,Low
29,113000,MORTGAGE,5.0,PERSONAL,G,25000,18.84,1,0.22,Y,7,0.94217384,High
29,57000,RENT,4.0,PERSONAL,B,15000,9.91,0,0.26,N,6,0.103074625,Low
29,125000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,8500,13.47,0,0.07,Y,5,0.048934426,Low
29,113000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,25000,13.16,1,0.22,N,9,0.10421876,Low
27,125000,MORTGAGE,11.0,PERSONAL,C,15975,12.72,0,0.13,Y,8,0.05002361,Low
33,125000,OWN,17.0,PERSONAL,A,3000,7.75,0,0.02,N,8,0.001846729,Low
30,125000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,5750,7.43,0,0.05,N,5,0.014464565,Low
30,96053,MORTGAGE,15.0,MEDICAL,D,30000,15.62,1,0.27,N,5,0.85364896,High
33,51500,RENT,2.0,MEDICAL,D,15000,14.42,1,0.29,N,10,0.96682936,High
27,57720,RENT,12.0,DEBTCONSOLIDATION,C,15000,10.99,0,0.26,N,6,0.15737715,Low
30,58000,RENT,2.0,MEDICAL,A,15000,8.49,0,0.26,N,10,0.09833694,Low
28,125004,MORTGAGE,9.0,PERSONAL,A,12000,7.14,0,0.1,N,5,0.013811157,Low
28,125600,MORTGAGE,0.0,PERSONAL,A,13800,7.88,0,0.11,N,6,0.015779043,Low
28,126000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,0,0.1,N,7,0.042813897,Low
28,126000,MORTGAGE,12.0,VENTURE,B,2000,9.99,0,0.02,N,10,0.0050057676,Low
34,126000,MORTGAGE,2.0,VENTURE,B,9600,11.49,0,0.08,N,5,0.006360954,Low
29,126000,MORTGAGE,5.0,VENTURE,D,7000,16.02,0,0.06,N,5,0.06700863,Low
30,126000,MORTGAGE,6.0,VENTURE,B,8000,10.74,0,0.06,N,8,0.0035746014,Low
33,126000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,9500,5.42,0,0.08,N,7,0.0074702823,Low
29,126000,MORTGAGE,2.0,EDUCATION,B,6450,10.37,0,0.05,N,7,0.021221759,Low
29,126000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,11000,6.91,0,0.09,N,7,0.0139204925,Low
30,114000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,15000,6.54,1,0.13,N,6,0.011595854,Low
29,58000,RENT,4.0,MEDICAL,C,15000,13.16,0,0.26,Y,5,0.19611533,Low
27,126000,MORTGAGE,11.0,PERSONAL,A,5500,7.51,0,0.04,N,9,0.02585079,Low
33,24000,OWN,2.0,HOMEIMPROVEMENT,B,1875,10.99,0,0.08,N,9,0.003558146,Low
29,126000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.12,N,8,0.015512137,Low
32,24000,OWN,5.0,EDUCATION,B,2850,11.83,0,0.12,N,7,0.0015152062,Low
27,59200,RENT,4.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.25,N,7,0.24693352,Medium
31,59534,RENT,5.0,PERSONAL,D,15000,15.21,0,0.25,Y,10,0.55735,High
31,24000,OWN,0.0,EDUCATION,B,6200,11.14,0,0.26,N,8,0.0014468059,Low
30,126132,MORTGAGE,1.0,VENTURE,D,14400,14.54,0,0.11,Y,7,0.21682227,Medium
30,54000,RENT,9.0,HOMEIMPROVEMENT,C,15000,14.27,1,0.28,Y,8,0.40668473,Medium
35,126400,MORTGAGE,0.0,DEBTCONSOLIDATION,B,13000,10.38,0,0.1,N,8,0.045465715,Low
29,114500,MORTGAGE,13.0,DEBTCONSOLIDATION,E,30000,19.29,1,0.26,N,6,0.96377933,High
35,126696,MORTGAGE,19.0,MEDICAL,B,24250,10.38,0,0.19,N,6,0.07229015,Low
27,127000,MORTGAGE,6.0,PERSONAL,B,21000,10.99,0,0.17,N,8,0.03827966,Low
29,127000,MORTGAGE,1.0,PERSONAL,B,24250,11.36,0,0.19,N,8,0.04864012,Low
30,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,20000,14.59,1,0.17,N,7,0.8787587,High
28,127000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,8400,12.87,0,0.07,N,7,0.06608708,Low
33,116000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5000,12.99,1,0.04,N,5,0.06316524,Low
27,128000,MORTGAGE,11.0,VENTURE,B,32000,11.11,0,0.25,N,7,0.008160547,Low
27,128000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,18000,11.83,0,0.14,N,6,0.061364,Low
27,116000,MORTGAGE,0.0,EDUCATION,C,3500,12.53,1,0.03,N,10,0.045346014,Low
27,116000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,25000,13.36,1,0.22,Y,7,0.38404813,Medium
32,128004,OWN,0.0,VENTURE,A,11000,10.99,0,0.09,N,8,0.00034178767,Low
34,128148,MORTGAGE,2.0,DEBTCONSOLIDATION,A,15000,5.99,0,0.12,N,6,0.011311081,Low
28,128400,MORTGAGE,3.0,PERSONAL,C,4000,13.35,0,0.03,Y,8,0.048261385,Low
27,116899,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,10.75,1,0.1,N,7,0.07523776,Low
35,60000,RENT,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.25,Y,6,0.07004492,Low
31,60000,RENT,11.0,EDUCATION,B,15000,11.71,0,0.25,N,8,0.06323183,Low
27,129700,MORTGAGE,1.0,PERSONAL,A,10000,6.54,0,0.08,N,9,0.0155882845,Low
27,129900,MORTGAGE,11.0,MEDICAL,B,3100,11.11,0,0.02,N,8,0.07021352,Low
29,129996,MORTGAGE,0.0,EDUCATION,E,30000,18.79,0,0.23,N,8,0.30838996,Medium
27,129996,MORTGAGE,11.0,PERSONAL,A,4800,9.63,0,0.04,N,9,0.036348503,Low
30,130000,MORTGAGE,14.0,VENTURE,B,4000,10.99,0,0.03,N,6,0.0048605213,Low
30,130000,MORTGAGE,8.0,VENTURE,B,27000,11.71,0,0.21,N,6,0.006007646,Low
31,60000,RENT,4.0,EDUCATION,A,15000,8.49,0,0.25,N,9,0.030267587,Low
27,130000,OWN,3.0,MEDICAL,A,15000,6.03,0,0.12,N,10,0.00050658523,Low
35,130000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,5000,10.65,0,0.04,N,7,0.057220615,Low
35,60000,RENT,18.0,HOMEIMPROVEMENT,C,15000,13.43,0,0.25,N,5,0.070538335,Low
30,130000,MORTGAGE,14.0,VENTURE,B,7000,9.91,0,0.05,N,9,0.0031834263,Low
27,130000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10200,7.51,0,0.08,N,6,0.024861634,Low
32,130000,MORTGAGE,7.0,MEDICAL,B,13000,12.69,0,0.1,N,8,0.049039066,Low
33,54000,RENT,17.0,DEBTCONSOLIDATION,B,15000,11.86,1,0.28,N,7,0.22094634,Medium
29,130000,OWN,7.0,VENTURE,C,7000,14.65,0,0.05,N,9,0.0006471944,Low
31,60000,RENT,6.0,VENTURE,B,15000,11.12,0,0.25,N,5,0.00795905,Low
34,130000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.65,0,0.15,N,10,0.040126268,Low
32,130000,MORTGAGE,12.0,MEDICAL,A,16500,5.42,0,0.13,N,8,0.0064484878,Low
29,130000,MORTGAGE,5.0,EDUCATION,A,24800,7.49,0,0.19,N,10,0.017692622,Low
33,118000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,35000,17.49,1,0.3,Y,7,0.9540165,High
31,130000,MORTGAGE,15.0,MEDICAL,C,1600,13.99,0,0.01,Y,6,0.07992552,Low
34,60000,RENT,2.0,MEDICAL,A,15000,7.88,0,0.25,N,7,0.033682495,Low
33,130000,MORTGAGE,7.0,PERSONAL,A,2400,5.42,0,0.02,N,7,0.010927799,Low
29,130000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4200,6.99,0,0.03,N,8,0.01078179,Low
30,130000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.08,N,10,0.023503795,Low
32,130000,MORTGAGE,3.0,EDUCATION,A,28000,8.49,0,0.22,N,7,0.019302705,Low
34,54000,RENT,2.0,HOMEIMPROVEMENT,D,15000,14.11,1,0.28,Y,7,0.9467423,High
27,130000,MORTGAGE,3.0,VENTURE,B,24000,10.99,0,0.18,N,10,0.0062638326,Low
31,130000,MORTGAGE,10.0,MEDICAL,A,9800,8.49,0,0.08,N,5,0.020902082,Low
33,60000,RENT,0.0,PERSONAL,C,15000,13.79,0,0.25,Y,7,0.056511793,Low
35,54000,RENT,1.0,VENTURE,E,15000,15.88,1,0.28,Y,8,0.955193,High
32,130000,MORTGAGE,13.0,EDUCATION,A,7500,7.29,0,0.06,N,6,0.012473954,Low
30,130000,MORTGAGE,3.0,EDUCATION,C,33250,13.06,0,0.26,Y,5,0.04039431,Low
28,118000,MORTGAGE,6.0,PERSONAL,G,25000,20.11,1,0.21,Y,6,0.9351737,High
28,61000,RENT,12.0,HOMEIMPROVEMENT,C,15000,13.99,0,0.25,N,7,0.14726262,Low
27,130000,MORTGAGE,11.0,EDUCATION,B,11000,9.62,0,0.08,N,5,0.03437271,Low
27,130000,MORTGAGE,2.0,VENTURE,B,5000,9.99,0,0.04,N,9,0.0033276835,Low
27,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,5.79,0,0.12,N,7,0.0062195295,Low
27,130000,MORTGAGE,0.0,PERSONAL,C,8000,13.35,0,0.06,Y,7,0.033175036,Low
28,130000,MORTGAGE,12.0,PERSONAL,B,13000,10.75,0,0.1,N,10,0.03932517,Low
32,118000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8875,14.84,1,0.08,N,5,0.91691434,High
34,130000,MORTGAGE,5.0,MEDICAL,C,6450,13.23,0,0.05,N,7,0.04273068,Low
31,55200,RENT,5.0,MEDICAL,D,15000,15.58,1,0.27,Y,10,0.8710614,High
28,61500,RENT,2.0,MEDICAL,B,15000,10.37,0,0.24,N,6,0.085727386,Low
35,130000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,7000,13.98,0,0.05,Y,5,0.029033754,Low
34,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,5000,17.56,0,0.04,N,7,0.12961116,Low
27,61584,RENT,3.0,VENTURE,D,15000,15.21,0,0.24,N,6,0.19811782,Low
35,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,9000,12.73,0,0.07,Y,8,0.062839754,Low
29,61656,RENT,4.0,VENTURE,A,15000,6.91,0,0.24,N,10,0.0049633044,Low
27,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,21000,10.62,0,0.16,N,7,0.033648606,Low
28,62000,RENT,0.0,EDUCATION,A,15000,7.9,0,0.24,N,8,0.04711885,Low
33,118000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.21,Y,9,0.9472472,High
32,62000,RENT,5.0,MEDICAL,C,15000,12.99,0,0.24,Y,6,0.13579412,Low
33,130000,MORTGAGE,9.0,PERSONAL,D,25000,15.33,0,0.19,Y,10,0.13333993,Low
28,130000,OWN,10.0,EDUCATION,B,24000,11.83,0,0.18,N,10,0.0019971603,Low
27,130000,OWN,12.0,VENTURE,B,21000,10.99,0,0.16,N,9,0.00037022965,Low
30,22800,OWN,4.0,VENTURE,A,7000,7.51,0,0.31,N,8,0.0008750807,Low
33,62400,RENT,4.0,EDUCATION,B,15000,11.99,0,0.24,N,8,0.093117826,Low
28,130000,MORTGAGE,1.0,EDUCATION,D,5600,15.65,0,0.04,N,9,0.13990362,Low
28,57000,RENT,2.0,VENTURE,D,15000,14.11,1,0.26,N,10,0.8370865,High
32,130000,MORTGAGE,0.0,PERSONAL,A,12000,8.59,0,0.09,N,7,0.017976914,Low
29,130000,MORTGAGE,13.0,VENTURE,A,17500,8.94,0,0.13,N,9,0.002094244,Low
32,57223,RENT,0.0,PERSONAL,B,15000,11.83,1,0.26,N,5,0.14105636,Low
29,130000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,18000,13.22,0,0.14,Y,8,0.06312467,Low
30,130000,MORTGAGE,14.0,MEDICAL,B,6000,12.21,0,0.05,N,9,0.043471348,Low
28,130000,MORTGAGE,0.0,EDUCATION,A,9000,8.0,0,0.07,N,6,0.016901977,Low
30,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,8500,12.84,0,0.07,Y,5,0.054340538,Low
34,118000,MORTGAGE,1.0,EDUCATION,C,25000,11.78,1,0.21,N,7,0.076548025,Low
29,130000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,6000,13.04,0,0.05,Y,9,0.051838506,Low
27,130000,MORTGAGE,12.0,PERSONAL,A,5000,8.63,0,0.04,N,5,0.034707136,Low
28,130000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,13.55,0,0.09,Y,8,0.2657131,Medium
35,130000,MORTGAGE,2.0,PERSONAL,B,12000,10.08,0,0.09,N,7,0.026799506,Low
34,64000,RENT,5.0,EDUCATION,B,15000,10.25,0,0.23,N,8,0.09150527,Low
28,65000,RENT,13.0,HOMEIMPROVEMENT,A,15000,7.51,0,0.23,N,6,0.046558484,Low
29,130900,MORTGAGE,11.0,VENTURE,B,4800,11.71,0,0.04,N,9,0.0055116545,Low
30,22584,OWN,4.0,MEDICAL,A,5000,7.51,0,0.22,N,10,0.0023848847,Low
27,119000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,30000,18.25,1,0.25,N,7,0.9381504,High
32,131000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,11200,10.25,0,0.09,N,5,0.035838336,Low
28,131004,MORTGAGE,5.0,EDUCATION,A,25000,7.9,0,0.19,N,5,0.020081328,Low
30,131004,MORTGAGE,14.0,VENTURE,A,5000,8.49,0,0.04,N,8,0.0032682864,Low
28,131040,MORTGAGE,0.0,VENTURE,C,10000,13.35,0,0.08,Y,10,0.04276429,Low
27,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,12.61,1,0.08,N,6,0.061514504,Low
29,120000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14000,6.17,1,0.12,N,9,0.011631672,Low
35,132000,MORTGAGE,14.0,PERSONAL,A,22000,6.54,0,0.17,N,5,0.011072933,Low
32,132000,MORTGAGE,2.0,VENTURE,A,18000,10.99,0,0.14,N,5,0.0041087116,Low
28,132000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.19,N,10,0.047325224,Low
32,132000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.19,N,7,0.03949214,Low
28,132650,MORTGAGE,12.0,MEDICAL,B,20000,10.65,0,0.15,N,5,0.050182775,Low
34,65000,RENT,3.0,PERSONAL,D,15000,10.99,0,0.23,Y,6,0.29828697,Medium
35,133000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,15000,16.77,0,0.11,N,7,0.124529116,Low
29,65000,RENT,5.0,VENTURE,B,15000,11.83,0,0.23,N,9,0.011183376,Low
31,121000,MORTGAGE,2.0,VENTURE,D,12000,16.29,1,0.1,Y,6,0.21308424,Medium
29,65000,RENT,4.0,EDUCATION,D,15000,16.0,0,0.23,N,8,0.1979501,Low
34,121000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,12000,14.59,1,0.1,Y,8,0.16262595,Low
27,65000,RENT,5.0,EDUCATION,C,15000,12.84,0,0.23,Y,5,0.07301863,Low
30,134000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,5600,10.99,0,0.04,N,5,0.022691682,Low
29,134000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,5.99,0,0.04,N,8,0.00944375,Low
35,122000,MORTGAGE,3.0,VENTURE,D,25000,15.2,1,0.2,N,10,0.11102482,Low
29,134000,MORTGAGE,2.0,PERSONAL,C,8000,14.22,0,0.06,N,7,0.03515965,Low
30,134500,MORTGAGE,9.0,DEBTCONSOLIDATION,C,24000,15.96,0,0.18,Y,6,0.20444709,Medium
31,134748,MORTGAGE,15.0,VENTURE,B,18000,10.74,0,0.13,N,9,0.004307851,Low
28,51850,RENT,12.0,MEDICAL,F,15000,10.99,1,0.25,N,9,0.7101996,High
29,67000,RENT,1.0,EDUCATION,C,15000,13.57,0,0.22,N,9,0.08881398,Low
33,135000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.9,0,0.09,N,7,0.019539403,Low
30,135000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,32000,7.9,0,0.24,N,9,0.02071929,Low
33,135000,MORTGAGE,6.0,MEDICAL,B,22250,10.99,0,0.16,N,9,0.058208756,Low
34,135000,MORTGAGE,2.0,PERSONAL,A,15000,5.42,0,0.11,N,6,0.006395565,Low
29,135000,MORTGAGE,14.0,MEDICAL,A,24000,5.99,0,0.18,N,10,0.026611686,Low
28,135000,MORTGAGE,0.0,MEDICAL,A,14400,5.42,0,0.11,N,8,0.009560329,Low
29,61000,RENT,2.0,PERSONAL,D,15000,14.96,1,0.25,Y,8,0.79792583,High
32,135000,MORTGAGE,10.0,PERSONAL,B,10000,10.99,0,0.07,N,6,0.041520026,Low
29,67704,RENT,3.0,PERSONAL,B,15000,11.86,0,0.22,N,8,0.08779206,Low
32,135000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.12,N,10,0.041933462,Low
33,135000,OWN,0.0,PERSONAL,A,6275,6.91,0,0.05,N,7,0.0005057395,Low
31,67800,RENT,7.0,EDUCATION,B,15000,11.89,0,0.22,N,8,0.09500276,Low
31,135000,MORTGAGE,14.0,PERSONAL,B,15000,10.75,0,0.11,N,6,0.03923178,Low
27,135000,MORTGAGE,3.0,MEDICAL,B,25000,11.12,0,0.19,N,8,0.059336428,Low
28,123000,MORTGAGE,0.0,PERSONAL,A,10000,7.14,1,0.08,N,6,0.019164626,Low
31,135000,MORTGAGE,9.0,VENTURE,A,10000,7.14,0,0.07,N,6,0.0021169088,Low
28,68004,RENT,1.0,PERSONAL,C,15000,13.16,0,0.22,N,7,0.082956195,Low
28,123000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.85,1,0.12,Y,9,0.060540564,Low
31,135000,MORTGAGE,2.0,MEDICAL,B,20000,11.36,0,0.15,N,9,0.048632838,Low
33,135000,MORTGAGE,0.0,VENTURE,A,10000,7.51,0,0.07,N,10,0.0029496117,Low
31,135000,MORTGAGE,12.0,MEDICAL,C,15000,13.85,0,0.11,N,10,0.057176515,Low
32,135000,MORTGAGE,16.0,PERSONAL,A,13000,7.88,0,0.1,N,5,0.01632888,Low
33,135000,OWN,0.0,PERSONAL,B,17500,11.83,0,0.13,N,8,0.0011879469,Low
29,135000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,18000,14.61,0,0.13,N,8,0.2430358,Medium
27,104550,MORTGAGE,0.0,MEDICAL,F,23000,18.43,1,0.19,N,9,0.95264924,High
28,123000,OWN,0.0,DEBTCONSOLIDATION,G,22000,20.86,1,0.18,Y,8,0.9523064,High
29,135000,MORTGAGE,10.0,VENTURE,B,11000,11.83,0,0.08,N,7,0.0050333044,Low
29,135000,MORTGAGE,0.0,EDUCATION,A,11000,8.94,0,0.08,N,8,0.021032972,Low
32,70000,RENT,2.0,MEDICAL,C,15000,14.27,0,0.21,Y,5,0.179743,Low
35,135000,MORTGAGE,12.0,EDUCATION,C,10000,13.16,0,0.07,Y,7,0.049159724,Low
34,135000,MORTGAGE,18.0,EDUCATION,A,8000,9.32,0,0.06,N,6,0.019654935,Low
29,64000,RENT,3.0,EDUCATION,C,15000,15.27,1,0.23,N,6,0.16037256,Low
34,135000,MORTGAGE,7.0,EDUCATION,C,15000,13.47,0,0.11,Y,7,0.039192896,Low
30,135000,MORTGAGE,14.0,PERSONAL,E,25000,15.25,0,0.19,Y,9,0.13039048,Low
27,70000,RENT,7.0,MEDICAL,A,15000,5.79,0,0.21,N,6,0.020001171,Low
27,123000,OWN,1.0,HOMEIMPROVEMENT,E,22350,14.07,1,0.18,Y,6,0.42174175,Medium
34,135600,MORTGAGE,10.0,EDUCATION,A,1000,5.42,0,0.01,N,7,0.009458289,Low
30,70000,RENT,0.0,PERSONAL,C,15000,13.61,0,0.21,Y,8,0.0619526,Low
28,135996,MORTGAGE,12.0,HOMEIMPROVEMENT,A,12500,8.59,0,0.09,N,6,0.022517899,Low
30,136000,MORTGAGE,13.0,VENTURE,B,2800,10.65,0,0.02,N,10,0.0053890566,Low
32,136000,MORTGAGE,11.0,MEDICAL,B,12000,10.0,0,0.09,N,8,0.040555477,Low
27,136000,MORTGAGE,3.0,PERSONAL,A,5000,6.17,0,0.04,N,10,0.010607818,Low
35,136000,MORTGAGE,0.0,EDUCATION,D,15000,10.99,0,0.11,Y,9,0.19880888,Low
28,136092,MORTGAGE,2.0,PERSONAL,C,8000,13.61,0,0.06,N,7,0.024057886,Low
35,136240,MORTGAGE,9.0,EDUCATION,A,15000,7.88,0,0.11,N,6,0.012547585,Low
34,136625,MORTGAGE,3.0,VENTURE,A,15000,7.88,0,0.11,N,6,0.0019625542,Low
28,124886,MORTGAGE,12.0,HOMEIMPROVEMENT,B,5000,11.99,1,0.04,N,9,0.07917856,Low
28,70000,RENT,2.0,MEDICAL,B,15000,11.89,0,0.21,N,7,0.074830264,Low
30,137057,MORTGAGE,13.0,VENTURE,B,4750,12.18,0,0.03,N,7,0.0047589405,Low
27,137720,MORTGAGE,6.0,DEBTCONSOLIDATION,A,13000,7.14,0,0.09,N,9,0.015348513,Low
28,138000,MORTGAGE,11.0,MEDICAL,A,5000,6.62,0,0.04,N,5,0.027015354,Low
29,138000,MORTGAGE,0.0,EDUCATION,C,25000,13.06,0,0.18,Y,10,0.06566733,Low
32,138000,MORTGAGE,16.0,EDUCATION,A,20000,7.88,0,0.14,N,7,0.01972193,Low
32,138000,MORTGAGE,5.0,VENTURE,C,16800,14.35,0,0.12,N,9,0.03402472,Low
